346.300,  1.3201e-09
346.400,  1.3584e-09
346.500,  1.3977e-09
346.600,  1.4381e-09
346.700,  1.4797e-09
346.800,  1.5224e-09
346.900,  1.5664e-09
347.000,  1.6116e-09
347.100,  1.6581e-09
347.200,  1.7058e-09
347.300,  1.7550e-09
347.400,  1.8055e-09
347.500,  1.8574e-09
347.600,  1.9108e-09
347.700,  1.9658e-09
347.800,  2.0222e-09
347.900,  2.0803e-09
348.000,  2.1399e-09
348.100,  2.2013e-09
348.200,  2.2644e-09
348.300,  2.3292e-09
348.400,  2.3959e-09
348.500,  2.4644e-09
348.600,  2.5348e-09
348.700,  2.6073e-09
348.800,  2.6817e-09
348.900,  2.7582e-09
349.000,  2.8369e-09
349.100,  2.9178e-09
349.200,  3.0009e-09
349.300,  3.0863e-09
349.400,  3.1742e-09
349.500,  3.2644e-09
349.600,  3.3572e-09
349.700,  3.4526e-09
349.800,  3.5506e-09
349.900,  3.6513e-09
350.000,  3.7548e-09
350.100,  3.8612e-09
350.200,  3.9706e-09
350.300,  4.0830e-09
350.400,  4.1985e-09
350.500,  4.3172e-09
350.600,  4.4392e-09
350.700,  4.5646e-09
350.800,  4.6934e-09
350.900,  4.8258e-09
351.000,  4.9619e-09
351.100,  5.1017e-09
351.200,  5.2453e-09
351.300,  5.3929e-09
351.400,  5.5446e-09
351.500,  5.7005e-09
351.600,  5.8607e-09
351.700,  6.0252e-09
351.800,  6.1943e-09
351.900,  6.3680e-09
352.000,  6.5465e-09
352.100,  6.7299e-09
352.200,  6.9183e-09
352.300,  7.1119e-09
352.400,  7.3108e-09
352.500,  7.5151e-09
352.600,  7.7251e-09
352.700,  7.9407e-09
352.800,  8.1623e-09
352.900,  8.3899e-09
353.000,  8.6237e-09
353.100,  8.8639e-09
353.200,  9.1107e-09
353.300,  9.3641e-09
353.400,  9.6245e-09
353.500,  9.8920e-09
353.600,  1.0167e-08
353.700,  1.0449e-08
353.800,  1.0739e-08
353.900,  1.1037e-08
354.000,  1.1342e-08
354.100,  1.1656e-08
354.200,  1.1979e-08
354.300,  1.2311e-08
354.400,  1.2651e-08
354.500,  1.3000e-08
354.600,  1.3359e-08
354.700,  1.3728e-08
354.800,  1.4107e-08
354.900,  1.4496e-08
355.000,  1.4895e-08
355.100,  1.5305e-08
355.200,  1.5726e-08
355.300,  1.6159e-08
355.400,  1.6603e-08
355.500,  1.7059e-08
355.600,  1.7528e-08
355.700,  1.8009e-08
355.800,  1.8503e-08
355.900,  1.9010e-08
356.000,  1.9531e-08
356.100,  2.0065e-08
356.200,  2.0615e-08
356.300,  2.1178e-08
356.400,  2.1757e-08
356.500,  2.2352e-08
356.600,  2.2962e-08
356.700,  2.3588e-08
356.800,  2.4232e-08
356.900,  2.4892e-08
357.000,  2.5570e-08
357.100,  2.6266e-08
357.200,  2.6981e-08
357.300,  2.7715e-08
357.400,  2.8468e-08
357.500,  2.9241e-08
357.600,  3.0035e-08
357.700,  3.0850e-08
357.800,  3.1687e-08
357.900,  3.2545e-08
358.000,  3.3427e-08
358.100,  3.4332e-08
358.200,  3.5261e-08
358.300,  3.6214e-08
358.400,  3.7193e-08
358.500,  3.8198e-08
358.600,  3.9229e-08
358.700,  4.0287e-08
358.800,  4.1373e-08
358.900,  4.2488e-08
359.000,  4.3633e-08
359.100,  4.4807e-08
359.200,  4.6013e-08
359.300,  4.7250e-08
359.400,  4.8520e-08
359.500,  4.9823e-08
359.600,  5.1160e-08
359.700,  5.2533e-08
359.800,  5.3941e-08
359.900,  5.5387e-08
360.000,  5.6870e-08
360.100,  5.8393e-08
360.200,  5.9955e-08
360.300,  6.1558e-08
360.400,  6.3203e-08
360.500,  6.4891e-08
360.600,  6.6623e-08
360.700,  6.8400e-08
360.800,  7.0224e-08
360.900,  7.2095e-08
361.000,  7.4015e-08
361.100,  7.5985e-08
361.200,  7.8007e-08
361.300,  8.0081e-08
361.400,  8.2209e-08
361.500,  8.4392e-08
361.600,  8.6632e-08
361.700,  8.8930e-08
361.800,  9.1288e-08
361.900,  9.3707e-08
362.000,  9.6189e-08
362.100,  9.8735e-08
362.200,  1.0135e-07
362.300,  1.0403e-07
362.400,  1.0677e-07
362.500,  1.0959e-07
362.600,  1.1249e-07
362.700,  1.1546e-07
362.800,  1.1850e-07
362.900,  1.2162e-07
363.000,  1.2482e-07
363.100,  1.2811e-07
363.200,  1.3148e-07
363.300,  1.3494e-07
363.400,  1.3848e-07
363.500,  1.4212e-07
363.600,  1.4585e-07
363.700,  1.4968e-07
363.800,  1.5360e-07
363.900,  1.5763e-07
364.000,  1.6175e-07
364.100,  1.6599e-07
364.200,  1.7033e-07
364.300,  1.7478e-07
364.400,  1.7935e-07
364.500,  1.8403e-07
364.600,  1.8884e-07
364.700,  1.9376e-07
364.800,  1.9882e-07
364.900,  2.0400e-07
365.000,  2.0931e-07
365.100,  2.1476e-07
365.200,  2.2035e-07
365.300,  2.2608e-07
365.400,  2.3195e-07
365.500,  2.3797e-07
365.600,  2.4415e-07
365.700,  2.5049e-07
365.800,  2.5698e-07
365.900,  2.6364e-07
366.000,  2.7047e-07
366.100,  2.7747e-07
366.200,  2.8465e-07
366.300,  2.9201e-07
366.400,  2.9955e-07
366.500,  3.0729e-07
366.600,  3.1522e-07
366.700,  3.2336e-07
366.800,  3.3169e-07
366.900,  3.4024e-07
367.000,  3.4901e-07
367.100,  3.5799e-07
367.200,  3.6720e-07
367.300,  3.7664e-07
367.400,  3.8632e-07
367.500,  3.9625e-07
367.600,  4.0642e-07
367.700,  4.1685e-07
367.800,  4.2754e-07
367.900,  4.3849e-07
368.000,  4.4973e-07
368.100,  4.6124e-07
368.200,  4.7304e-07
368.300,  4.8514e-07
368.400,  4.9754e-07
368.500,  5.1025e-07
368.600,  5.2328e-07
368.700,  5.3663e-07
368.800,  5.5031e-07
368.900,  5.6434e-07
369.000,  5.7872e-07
369.100,  5.9345e-07
369.200,  6.0855e-07
369.300,  6.2403e-07
369.400,  6.3989e-07
369.500,  6.5615e-07
369.600,  6.7281e-07
369.700,  6.8988e-07
369.800,  7.0738e-07
