t(s),Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Flux surface 1: solute,Average T volume 1
45.586481333650916,4.4503854612065904e+20,5.084425376920149e+18,4.581823968346868e+19,2.898134484142335e+20,4.884708462313343e+18,673.0000000000006
45.63343759561189,4.4526779573195755e+20,5.087043763053396e+18,4.584200063987669e+19,2.8996259452826717e+20,4.882194578270355e+18,673.0000000000006
45.6725678139127,4.454587552059034e+20,5.08922648514837e+18,4.5861727535592186e+19,2.9008685920698175e+20,4.88010236407586e+18,673.0000000000006
45.71952407587367,4.456877888649547e+20,5.091835918586888e+18,4.588407830649804e+19,2.9023739217907332e+20,4.877595569994247e+18,673.0000000000006
45.758654294174484,4.458785686094144e+20,5.094020447236313e+18,4.590510339992815e+19,2.9036014006979717e+20,4.87550925199444e+18,673.0000000000006
45.791262809425156,4.460374950972016e+20,5.095836720252022e+18,4.5921156613443805e+19,2.90463930709023e+20,4.873772509532521e+18,673.0000000000006
45.83039302772597,4.462281254359673e+20,5.098012196220878e+18,4.594028191335969e+19,2.9058862376038282e+20,4.871691085554936e+18,673.0000000000006
45.86300154297664,4.4638692755177026e+20,5.099834039061964e+18,4.595826199198599e+19,2.9069024333273226e+20,4.869958414437413e+18,673.0000000000006
45.90213176127745,4.4657740883493454e+20,5.102010003518983e+18,4.597703847986329e+19,2.908151256354047e+20,4.867881865965112e+18,673.0000000000006
45.949088023238424,4.46805869545586e+20,5.10461547741451e+18,4.599969865958057e+19,2.9096486145975573e+20,4.865393824191872e+18,673.0000000000006
45.988218241539236,4.469961724432633e+20,5.106794173653477e+18,4.6020292436932125e+19,2.9108768932034593e+20,4.863323100779517e+18,673.0000000000006
46.03517450350021,4.472244194187406e+20,5.109394306781725e+18,4.604215825477486e+19,2.9123812068550853e+20,4.860842031628709e+18,673.0000000000006
46.07430472180102,4.474145444306679e+20,5.111569750731386e+18,4.60628743822035e+19,2.913607182898901e+20,4.858777106631715e+18,673.0000000000006
46.10691323705169,4.475729258883338e+20,5.113383958047179e+18,4.607983921227628e+19,2.9146309674541774e+20,4.857058160828709e+18,673.0000000000006
46.146043455352505,4.477629030248811e+20,5.115550291954974e+18,4.609812216311661e+19,2.9158817565752725e+20,4.854998048442426e+18,673.0000000000006
46.17865197060318,4.479211613836143e+20,5.117363341497796e+18,4.611563648654739e+19,2.916899064346636e+20,4.853283106172147e+18,673.0000000000006
46.205825733312075,4.480530045489529e+20,5.118877288035916e+18,4.613038363220017e+19,2.9177442531447272e+20,4.851855248315536e+18,673.0000000000006
46.23843424856275,4.482111605340621e+20,5.12068396578124e+18,4.614558213174264e+19,2.918785066332162e+20,4.85014363114998e+18,673.0000000000006
46.27756446686356,4.484008674469491e+20,5.122850385844505e+18,4.616469202734223e+19,2.920024865323116e+20,4.84809229478648e+18,673.0000000000006
46.31017298211423,4.4855890085735884e+20,5.124663360324267e+18,4.6182324830341366e+19,2.921038755038014e+20,4.84638465315133e+18,673.0000000000006
46.349303200415044,4.4874846086689515e+20,5.126827158136288e+18,4.620060059441189e+19,2.9222859905339553e+20,4.844338077470856e+18,673.0000000000006
46.396259462376015,4.48975817733863e+20,5.129421195475848e+18,4.622344345289868e+19,2.923772944507822e+20,4.841885913123083e+18,673.0000000000006
46.43538968067683,4.491652019292769e+20,5.131588500061565e+18,4.6243671323177615e+19,2.9249981463908434e+20,4.839845025243934e+18,673.0000000000006
46.4823459426378,4.493923481389903e+20,5.134175767176632e+18,4.626543889427477e+19,2.9264952033543415e+20,4.83739966923657e+18,673.0000000000006
46.52147616093861,4.4958155700824107e+20,5.136341451192986e+18,4.628620371680494e+19,2.9277136311865043e+20,4.835364443196777e+18,673.0000000000006
46.554084676189284,4.4973917581931033e+20,5.138145842670906e+18,4.630281032067048e+19,2.9287354836775908e+20,4.833670203570507e+18,673.0000000000006
46.593214894490096,4.499282389376376e+20,5.14030174581451e+18,4.632110364755345e+19,2.929979273351335e+20,4.831639676920691e+18,673.0000000000006
46.62582340974077,4.500857364170831e+20,5.142106927243588e+18,4.633871946578822e+19,2.930989650470252e+20,4.829949346708448e+18,673.0000000000006
46.652997172449666,4.502169460728779e+20,5.143612920483698e+18,4.635317532928306e+19,2.9318331283647395e+20,4.828541969285106e+18,673.0000000000006
46.68560568770034,4.503743426465536e+20,5.145410143100894e+18,4.636818948407501e+19,2.932870225418692e+20,4.826854886137907e+18,673.0000000000006
46.72473590600115,4.505631394153586e+20,5.147567167012138e+18,4.638748870554174e+19,2.934101051608519e+20,4.824832929574185e+18,673.0000000000006
46.75734442125182,4.5072041516934916e+20,5.149371254334649e+18,4.640492884177315e+19,2.9351112037606595e+20,4.823149728847619e+18,673.0000000000006
46.796474639552635,4.509090671364643e+20,5.151523943383422e+18,4.642297965040759e+19,2.936353998751219e+20,4.821132421647764e+18,673.0000000000006
46.84343090151361,4.511353359976495e+20,5.154106407996482e+18,4.644592315317628e+19,2.9378315564740942e+20,4.818715292548025e+18,673.0000000000006
46.88256111981442,4.513238146616728e+20,5.15626289364839e+18,4.646591175302125e+19,2.939052423754213e+20,4.816703540567931e+18,673.0000000000006
46.92951738177539,4.5154987587140485e+20,5.158837855212106e+18,4.64876172402979e+19,2.9405418994713913e+20,4.814293061418844e+18,673.0000000000006
46.9686476000762,4.517381817089529e+20,5.160993536555445e+18,4.650833999857045e+19,2.9417538700171195e+20,4.812286839765473e+18,673.0000000000006
47.001256115326875,4.5189504878041294e+20,5.162788836888692e+18,4.6524742932908384e+19,2.942772198027137e+20,4.810616729147861e+18,673.0000000000006
47.04038633362769,4.520832109418994e+20,5.164934581078607e+18,4.654301246777069e+19,2.9440094020640388e+20,4.808615098025733e+18,673.0000000000006
47.07299484887836,4.522399584078377e+20,5.166731490490667e+18,4.656060935814694e+19,2.9450142483111064e+20,4.806948806364082e+18,673.0000000000006
47.10016861158726,4.523705435959531e+20,5.168230024691267e+18,4.657490677410846e+19,2.945854671032574e+20,4.805561432621962e+18,673.0000000000006
47.13277712683793,4.525271915898275e+20,5.170018461514292e+18,4.658981935628681e+19,2.946887188537777e+20,4.803898313019947e+18,673.0000000000006
47.17190734513874,4.5271509118581473e+20,5.172165599552411e+18,4.660912365318507e+19,2.9481111195021404e+20,4.801905054043599e+18,673.0000000000006
47.204515860389414,4.528716200742891e+20,5.17396104584614e+18,4.662644487406668e+19,2.9491168515287633e+20,4.800245727326809e+18,673.0000000000006
47.243646078690226,4.530593769215311e+20,5.176103369599733e+18,4.6644378325863285e+19,2.9503540992924736e+20,4.798257010535885e+18,673.0000000000006
47.2906023406512,4.532845732459297e+20,5.178673805435571e+18,4.666725850824365e+19,2.95182415321465e+20,4.795874106068429e+18,673.0000000000006
47.32973255895201,4.534721592430368e+20,5.180820045052333e+18,4.668713411340743e+19,2.953039428516201e+20,4.793890816491484e+18,673.0000000000006
47.37668882091298,4.536971508523347e+20,5.183382864073513e+18,4.670873480910781e+19,2.9545218689833815e+20,4.791514408704555e+18,673.0000000000006
47.415819039213794,4.538845664649382e+20,5.185528358697867e+18,4.6729360463626445e+19,2.9557281002982756e+20,4.789536521954895e+18,673.0000000000006
47.448427554464466,4.540406924509342e+20,5.187315241965663e+18,4.674570045779433e+19,2.9567414580439364e+20,4.787889983592626e+18,673.0000000000006
47.48755777276528,4.5422796641446874e+20,5.189450827873828e+18,4.676386234257475e+19,2.9579730424642e+20,4.785916581429726e+18,673.0000000000006
47.52016628801595,4.543839744812288e+20,5.19123912109364e+18,4.678135423141142e+19,2.9589733987648714e+20,4.784273773830743e+18,673.0000000000006
47.54734005072485,4.545139440343975e+20,5.192730715621095e+18,4.679563113620757e+19,2.959809363532948e+20,4.78290594235044e+18,673.0000000000006
47.57994856597552,4.546698540297266e+20,5.19451089023424e+18,4.681049222893335e+19,2.9608367938176877e+20,4.781266233467222e+18,673.0000000000006
47.61907878427633,4.548568691244881e+20,5.196647582397453e+18,4.682961680455717e+19,2.962055924718833e+20,4.779301009826779e+18,673.0000000000006
47.651687299527005,4.5501266168913e+20,5.198434682583303e+18,4.684691051402448e+19,2.963056364542012e+20,4.777665005973666e+18,673.0000000000006
47.69081751782782,4.5519953604068173e+20,5.200567291232445e+18,4.68648155569686e+19,2.964287161948284e+20,4.775704219204274e+18,673.0000000000006
47.73777377978879,4.554236749401639e+20,5.203125213224717e+18,4.688747060858818e+19,2.965751585648374e+20,4.773354748196699e+18,673.0000000000006
47.7769039980896,4.5561038083781506e+20,5.205261762168864e+18,4.6907360350669455e+19,2.9669600038399115e+20,4.771399262559588e+18,673.0000000000006
47.82386026005057,4.55834317890581e+20,5.207812566374217e+18,4.692881071747951e+19,2.9684359873834464e+20,4.76905613714904e+18,673.0000000000006
47.862990478351385,4.560208557891293e+20,5.209947669015584e+18,4.69492821787465e+19,2.969637219629408e+20,4.767105928595072e+18,673.0000000000006
47.89559899360206,4.561762510975737e+20,5.211726773809729e+18,4.69656973481383e+19,2.9706441926398516e+20,4.765482415771565e+18,673.0000000000006
47.93472921190287,4.56362649327011e+20,5.213852240786964e+18,4.6983679819525734e+19,2.971870991244102e+20,4.763536587285123e+18,673.0000000000006
47.96733772715354,4.565179283633472e+20,5.215631529254693e+18,4.700096680590981e+19,2.9728680438897574e+20,4.761916718243681e+18,673.0000000000006
47.99451148986244,4.566472909098596e+20,5.21711664105857e+18,4.701535248532757e+19,2.973698245814347e+20,4.760567974807027e+18,673.0000000000006
48.02712000511311,4.568024732428335e+20,5.218889115762613e+18,4.703023063316643e+19,2.974719885812507e+20,4.758951132172656e+18,673.0000000000006
48.066250223413924,4.5698861621426546e+20,5.2210148462259e+18,4.704899404796856e+19,2.9759362657995804e+20,4.757013291372081e+18,673.0000000000006
48.098858738664596,4.5714368275228013e+20,5.222793765791177e+18,4.7066322282744226e+19,2.976930860416275e+20,4.75540006727043e+18,673.0000000000006
48.13798895696541,4.573296869393232e+20,5.224917363704694e+18,4.708431343395202e+19,2.978154034056908e+20,4.753466559755578e+18,673.0000000000006
48.18494521892638,4.5755278317470384e+20,5.22746231289752e+18,4.710657936234892e+19,2.979614713806308e+20,4.751149742756246e+18,673.0000000000006
48.22407543722719,4.5773862124820516e+20,5.229589590805635e+18,4.712658600063465e+19,2.9808152797593875e+20,4.749221412613627e+18,673.0000000000006
48.271031699188164,4.579615184383471e+20,5.232128709669757e+18,4.714788925199615e+19,2.9822848502923225e+20,4.746910793120835e+18,673.0000000000006
48.310161917488976,4.5814719084249134e+20,5.23425304524355e+18,4.716809915904094e+19,2.983482359970403e+20,4.744987616935171e+18,673.0000000000006
48.34277043273965,4.583018656389077e+20,5.236024928759333e+18,4.718472636317146e+19,2.984481561422198e+20,4.743386592362962e+18,673.0000000000006
48.38190065104046,4.584874003076985e+20,5.238140589874506e+18,4.720252323077605e+19,2.9857036904877516e+20,4.741467694144753e+18,673.0000000000006
48.41450916629113,4.586419604407034e+20,5.23991033788215e+18,4.721944843214764e+19,2.986699224828293e+20,4.739870228447496e+18,673.0000000000006
48.44168292900003,4.5877072440769924e+20,5.241389226447415e+18,4.723403880967255e+19,2.987522733115308e+20,4.738540127751607e+18,673.0000000000006
48.4742914442507,4.5892518917349566e+20,5.24315471062008e+18,4.724906122407814e+19,2.9885372590385365e+20,4.736945618024301e+18,673.0000000000006
48.513421662551515,4.591104721108289e+20,5.245269158861977e+18,4.726730631119734e+19,2.989752649627748e+20,4.735034521598717e+18,673.0000000000006
48.54603017780219,4.5926482267926194e+20,5.24703972597288e+18,4.728464460326914e+19,2.990741781255028e+20,4.733443546295905e+18,673.0000000000006
48.585160396103,4.5944996874538084e+20,5.249155123542355e+18,4.73028904776532e+19,2.991955591057516e+20,4.731536682522477e+18,673.0000000000006
48.63211665806397,4.5967203673326997e+20,5.251686799488486e+18,4.732462108119479e+19,2.993414197674274e+20,4.729251759358067e+18,673.0000000000006
48.67124687636478,4.5985701897174064e+20,5.253804906707795e+18,4.734477874948853e+19,2.994606668348408e+20,4.727349952958722e+18,673.0000000000006
48.718203138325755,4.6007889065072414e+20,5.256333054645254e+18,4.736603649383585e+19,2.996068799590092e+20,4.725071083834914e+18,673.0000000000006
48.75733335662657,4.602637094954543e+20,5.258446028526236e+18,4.738580062890152e+19,2.997264676156503e+20,4.723174312208262e+18,673.0000000000006
48.78994187187724,4.6041767370864774e+20,5.260211022424442e+18,4.740274906989154e+19,2.998255041956782e+20,4.721595253977533e+18,673.0000000000006
48.82907209017805,4.606023567069244e+20,5.26231763878735e+18,4.742047191307687e+19,2.999471340834791e+20,4.719702661601348e+18,673.0000000000006
48.87602835213902,4.6082386981560084e+20,5.264848528785633e+18,4.744356227129129e+19,3.00091097041332e+20,4.717434822409452e+18,673.0000000000006
48.915158570439836,4.61008390210681e+20,5.266959223420271e+18,4.746288205404621e+19,3.00210879648746e+20,4.71554722377765e+18,673.0000000000006
48.96211483240081,4.612297084762245e+20,5.269481076636218e+18,4.74842948752258e+19,3.0035651973327264e+20,4.713285362555765e+18,673.0000000000006
49.00124505070162,4.614140666965656e+20,5.27159240124983e+18,4.750467648392039e+19,3.0047506479235197e+20,4.711402735513283e+18,673.0000000000006
49.03385356595229,4.6156764743981826e+20,5.273349736711953e+18,4.752058826334366e+19,3.005749193483191e+20,4.709835444583861e+18,673.0000000000006
49.072983784253104,4.61751870825599e+20,5.275451040412994e+18,4.753855400651646e+19,3.0069596104186364e+20,4.707956944474092e+18,673.0000000000006
49.105592299503776,4.619053393186728e+20,5.277210730668315e+18,4.755583521458053e+19,3.007942832600088e+20,4.706393086893022e+18,673.0000000000006
49.132766062212674,4.6203319434570236e+20,5.278677958647717e+18,4.7569817220284965e+19,3.008765844294615e+20,4.705090953481329e+18,673.0000000000006
49.165374577463346,4.6218656947605786e+20,5.280429272907838e+18,4.7584427492367024e+19,3.009776644321312e+20,4.703529947801048e+18,673.0000000000006
49.20450479576416,4.623705464209007e+20,5.282531486602621e+18,4.760325727374578e+19,3.010975760762927e+20,4.701658974850392e+18,673.0000000000006
49.23711331101483,4.62523809750728e+20,5.284289773044638e+18,4.762030668533663e+19,3.0119595513719305e+20,4.70010137942574e+18,673.0000000000006
49.27624352931564,4.627076526947483e+20,5.286388322892908e+18,4.763797376449241e+19,3.013169743144094e+20,4.69823449060543e+18,673.0000000000006
49.323199791276615,4.629281591831585e+20,5.288904561661911e+18,4.7660135462128345e+19,3.014611745678289e+20,4.695997421356293e+18,673.0000000000006
49.36233000957743,4.631118417293659e+20,5.291007187720335e+18,4.7679852631670596e+19,3.0157989556390206e+20,4.694135412894603e+18,673.0000000000006
49.4092862715384,4.633321560147403e+20,5.293517084738999e+18,4.770090398137444e+19,3.017251504116678e+20,4.691904186082153e+18,673.0000000000006
49.44841648983921,4.6351567858188675e+20,5.295617042330497e+18,4.772090102360356e+19,3.018434889741507e+20,4.690047036641663e+18,673.0000000000006
49.48102500508988,4.6366856363864385e+20,5.297368526697442e+18,4.773734079553017e+19,3.019422457616534e+20,4.688500941671146e+18,673.0000000000006
49.520155223390695,4.638519531939264e+20,5.299459876570187e+18,4.7754920643192635e+19,3.0206305370542375e+20,4.686647825937323e+18,673.0000000000006
49.55276373864137,4.6400472751689413e+20,5.301208963106907e+18,4.777159009095012e+19,3.0216152167652767e+20,4.685105086834324e+18,673.0000000000006
49.579937501350265,4.6413200454639806e+20,5.302670908629446e+18,4.7786073276482e+19,3.022428573409242e+20,4.68382052780329e+18,673.0000000000006
49.61254601660094,4.642846867662698e+20,5.304416500667492e+18,4.780100557860205e+19,3.023430455407812e+20,4.68228057639003e+18,673.0000000000006
49.65167623490175,4.644678332051991e+20,5.306506197250184e+18,4.781889019928652e+19,3.0246334117374224e+20,4.68043481836116e+18,673.0000000000006
49.68428475015242,4.646204051308137e+20,5.308256208973743e+18,4.783603477960754e+19,3.025611117162876e+20,4.678898200604094e+18,673.0000000000006
49.71145851286132,4.647475136342828e+20,5.309713170985538e+18,4.784943125718321e+19,3.026434727878585e+20,4.67761873570722e+18,673.0000000000006
49.74406702811199,4.6489999382192194e+20,5.311452971250154e+18,4.786381002383644e+19,3.0274413710743536e+20,4.676084887239227e+18,673.0000000000006
49.783197246412804,4.6508289810818066e+20,5.313544407695233e+18,4.788297232014895e+19,3.028628754875703e+20,4.674246438374455e+18,673.0000000000006
49.815805761663476,4.652352684381959e+20,5.315291527763166e+18,4.789962533482694e+19,3.0296099822065484e+20,4.672715901636385e+18,673.0000000000006
49.85493597996429,4.654180410505083e+20,5.317376277517729e+18,4.791695094142398e+19,3.0308158548448346e+20,4.670881419086684e+18,673.0000000000006
49.90189224192526,4.6563726496256387e+20,5.319879161136915e+18,4.793937340433352e+19,3.0322452977664426e+20,4.66868314538895e+18,673.0000000000006
49.94102246022607,4.6581987995771876e+20,5.321968408691727e+18,4.7958675551947325e+19,3.033428861187785e+20,4.66685340292748e+18,673.0000000000006
49.987978722187044,4.660389149956534e+20,5.324463406135513e+18,4.797965675384582e+19,3.034872524754247e+20,4.664660804091344e+18,673.0000000000006
50.02710894048786,4.662213727803974e+20,5.326551865830896e+18,4.799970441149139e+19,3.0360472305413797e+20,4.662835781505877e+18,673.0000000000006
50.05971745573853,4.6637337139007e+20,5.328292025512082e+18,4.80157599564096e+19,3.0370322130267976e+20,4.661316415221402e+18,673.0000000000006
50.09884767403934,4.6655569846147645e+20,5.330370986169049e+18,4.803330375041622e+19,3.038232694069692e+20,4.65949531121279e+18,673.0000000000006
50.13145618929001,4.667075882496784e+20,5.332110876122888e+18,4.805012231647347e+19,3.0392090162017154e+20,4.657979205146872e+18,673.0000000000006
50.15862995199891,4.668341287691587e+20,5.333563793575234e+18,4.806432635442552e+19,3.040019741864429e+20,4.656716810240105e+18,673.0000000000006
50.19123846724958,4.669859280428832e+20,5.33529825075923e+18,4.807899262994471e+19,3.0410178506362474e+20,4.655203412597786e+18,673.0000000000006
50.230368685550395,4.6716801619087544e+20,5.337376571764745e+18,4.809703622742721e+19,3.042211082111359e+20,4.653389457135631e+18,673.0000000000006
50.26297720080107,4.6731970707017413e+20,5.33911663232329e+18,4.811408135235546e+19,3.043183112925677e+20,4.651879298610737e+18,673.0000000000006
50.30210741910188,4.6750166529665833e+20,5.341195575962083e+18,4.813199782833285e+19,3.044376182484302e+20,4.650069222583703e+18,673.0000000000006
50.34906368106285,4.677199133177763e+20,5.343683660785652e+18,4.81533187638567e+19,3.0458100660673085e+20,4.647900168773226e+18,673.0000000000006
50.388193899363664,4.6790171602145804e+20,5.345765482809872e+18,4.81731783197641e+19,3.046981530379422e+20,4.64609472915533e+18,673.0000000000006
50.435150161324636,4.681197776758572e+20,5.348250656159832e+18,4.819410511401099e+19,3.048418118179008e+20,4.643931226138851e+18,673.0000000000006
50.47428037962545,4.6830142525459386e+20,5.350326620502913e+18,4.821334966272544e+19,3.049595441649383e+20,4.642130403235455e+18,673.0000000000006
50.50688889487612,4.684527493491306e+20,5.352061777133509e+18,4.82301831470915e+19,3.050566976233476e+20,4.640631170877116e+18,673.0000000000006
50.54601911317693,4.686342679459615e+20,5.3541329852896e+18,4.8247680908483805e+19,3.0517615010877866e+20,4.638834180897085e+18,673.0000000000006
50.592975375137904,4.688519891471491e+20,5.35661925498008e+18,4.827006578096187e+19,3.0531798678208486e+20,4.636680793888989e+18,673.0000000000006
50.632105593438716,4.690333533441048e+20,5.358695039634785e+18,4.828939480265896e+19,3.05435355150188e+20,4.634888384647266e+18,673.0000000000006
50.67906185539969,4.692508895229542e+20,5.361173563204496e+18,4.8310249418788635e+19,3.0557870372137134e+20,4.632740481712936e+18,673.0000000000006
50.7181920737005,4.6943209971310795e+20,5.36324783576795e+18,4.833013358642528e+19,3.056953954752323e+20,4.630952633642404e+18,673.0000000000006
50.75080058895117,4.6958305966916207e+20,5.364976912691432e+18,4.834623699755885e+19,3.057930456858055e+20,4.629464196133023e+18,673.0000000000006
50.789930807251984,4.697641418057146e+20,5.367042046604881e+18,4.836362446518489e+19,3.059123027074029e+20,4.627680134785405e+18,673.0000000000006
50.82253932250266,4.699149951531676e+20,5.368769586487936e+18,4.838018022211054e+19,3.060094270368281e+20,4.626194847754446e+18,673.0000000000006
50.849713085211555,4.700406726689757e+20,5.370213095133949e+18,4.839444298294036e+19,3.060897803371669e+20,4.624958100788984e+18,673.0000000000006
50.88232160046223,4.701914373402808e+20,5.37193669750495e+18,4.840916323595604e+19,3.061887362118395e+20,4.623475430939671e+18,673.0000000000006
50.92145181876304,4.7037228540543284e+20,5.374000313846331e+18,4.842683949442807e+19,3.063075030294329e+20,4.621698277290812e+18,673.0000000000006
50.95406033401371,4.705229438807898e+20,5.375728408884778e+18,4.8443778998298395e+19,3.064040368020889e+20,4.620218737317626e+18,673.0000000000006
50.98123409672261,4.7064845913314846e+20,5.377167279473043e+18,4.845705095502269e+19,3.064853184357307e+20,4.618986773077732e+18,673.0000000000006
51.01384261197328,4.707990292751586e+20,5.378885464549318e+18,4.847125004924889e+19,3.065847174992065e+20,4.617509833171996e+18,673.0000000000006
51.05297283027409,4.709796441736907e+20,5.380950326342082e+18,4.849006436631482e+19,3.067020863039278e+20,4.615739542056624e+18,673.0000000000006
51.085581345524766,4.711301085297086e+20,5.382675879595742e+18,4.85066155757707e+19,3.067988689444619e+20,4.614265711570994e+18,673.0000000000006
51.12471156382558,4.71310596630771e+20,5.384735161401786e+18,4.852379871843029e+19,3.069178621832057e+20,4.612499144505252e+18,673.0000000000006
51.17166782578655,4.715270829472893e+20,5.387206079185062e+18,4.854573801695713e+19,3.070592398840594e+20,4.610382179733881e+18,673.0000000000006
51.21079804408736,4.717074192590504e+20,5.389269996410869e+18,4.856500278698961e+19,3.071758999815481e+20,4.608620063281553e+18,673.0000000000006
51.257754306048334,4.719237236786058e+20,5.391734045900405e+18,4.858564830859283e+19,3.073185373399973e+20,4.6065084268608983e+18,673.0000000000006
51.296884524349146,4.721039085829789e+20,5.393795679231008e+18,4.860528577887636e+19,3.0743472247370763e+20,4.6047507421224827e+18,673.0000000000006
51.32949303959982,4.722540149525406e+20,5.395515270044621e+18,4.862145074226003e+19,3.0753166166863616e+20,4.603287400009318e+18,673.0000000000006
51.36862325790063,4.7243407396140096e+20,5.397568578841631e+18,4.863868727944912e+19,3.0765030094557754e+20,4.601533394680349e+18,673.0000000000006
51.4155795198616,4.726500460734634e+20,5.400037391313757e+18,4.866147910569717e+19,3.0779035722887594e+20,4.599431469175865e+18,673.0000000000006
51.454709738162414,4.7282995437097655e+20,5.402094717054603e+18,4.868012427843722e+19,3.0790735074027523e+20,4.5976818613624233e+18,673.0000000000006
51.501666000123386,4.730457458766468e+20,5.40455388086918e+18,4.870105671652419e+19,3.0804929340202313e+20,4.595585200811496e+18,673.0000000000006
51.5407962184242,4.7322550384018896e+20,5.406612618978528e+18,4.8720950840125915e+19,3.081648572474732e+20,4.5938399721279165e+18,673.0000000000006
51.57340473367487,4.7337525476366615e+20,5.408326107975115e+18,4.8736460713891635e+19,3.082622273788092e+20,4.5923869935694863e+18,673.0000000000006
51.61253495197568,4.735548877229317e+20,5.41037492250957e+18,4.8753916431221375e+19,3.0838031813521054e+20,4.5906454008591293e+18,673.0000000000006
51.645143467226355,4.737045345748264e+20,5.412090307857611e+18,4.877070405675819e+19,3.0847626564727236e+20,4.589195447515064e+18,673.0000000000006
51.67231722993525,4.738292074767214e+20,5.413521352878644e+18,4.878449503282743e+19,3.0855635430803544e+20,4.587988105917529e+18,673.0000000000006
51.704925745185925,4.739787677601281e+20,5.415229711971209e+18,4.87988293943883e+19,3.0865481968708485e+20,4.5865406659747497e+18,673.0000000000006
51.74405596348674,4.741581722108931e+20,5.417278393970913e+18,4.8816842801452e+19,3.0877212710434806e+20,4.5848057071285274e+18,673.0000000000006
51.77666447873741,4.743076288190218e+20,5.418993073682763e+18,4.883362364200219e+19,3.0886790634552754e+20,4.5833612733580856e+18,673.0000000000006
51.81579469703822,4.7448690900034965e+20,5.421041187074559e+18,4.885117329553589e+19,3.089855654844329e+20,4.581629915165257e+18,673.0000000000006
51.86275095899919,4.7470194779259876e+20,5.423493259267113e+18,4.887226626081066e+19,3.091267475073214e+20,4.5795551047795676e+18,673.0000000000006
51.901881177300005,4.7488107920612065e+20,5.425544700168013e+18,4.889183607323223e+19,3.092421661344666e+20,4.5778280503961405e+18,673.0000000000006
51.94883743926098,4.750959397189705e+20,5.427993708052786e+18,4.8912453564704784e+19,3.093837112867171e+20,4.5757583930259927e+18,673.0000000000006
52.00518495361414,4.753536326175502e+20,5.430933865601974e+18,4.893887776443579e+19,3.095517135454578e+20,4.573278836720533e+18,673.0000000000006
52.05214121557511,4.755682798053154e+20,5.433383034027095e+18,4.896060937718194e+19,3.096919278060549e+20,4.571215333885781e+18,673.0000000000006
52.108488729928276,4.758257171288286e+20,5.436317604465647e+18,4.898660944398029e+19,3.098602188391231e+20,4.5687431432253896e+18,673.0000000000006
52.15544499188925,4.7604015162494924e+20,5.438768064879344e+18,4.900927474719716e+19,3.099992589289302e+20,4.566685764714585e+18,673.0000000000006
52.21179250624241,4.762973341314869e+20,5.441697734763987e+18,4.903462677116067e+19,3.1016804863259614e+20,4.5642209035580426e+18,673.0000000000006
52.25874876820338,4.765115565662927e+20,5.444148223587749e+18,4.905789985941143e+19,3.103062682728868e+20,4.5621696193397663e+18,673.0000000000006
52.297878986504195,4.766900084476705e+20,5.446185273123896e+18,4.907577720154207e+19,3.1042300949321535e+20,4.560462133585193e+18,673.0000000000006
52.344835248465166,4.769040546221287e+20,5.448631631854169e+18,4.9098336226282185e+19,3.105618558013511e+20,4.5584159061446477e+18,673.0000000000006
52.38396546676598,4.7708235978447146e+20,5.450673941132456e+18,4.911758837256038e+19,3.106769623405269e+20,4.5567126265589217e+18,673.0000000000006
52.43092172872695,4.7729623013256875e+20,5.453112526076077e+18,4.91382547215748e+19,3.108176927561222e+20,4.5546714353013135e+18,673.0000000000006
52.47005194702776,4.7747438893686155e+20,5.455152925248395e+18,4.9157858266757505e+19,3.109323426393787e+20,4.552972344758989e+18,673.0000000000006
52.502660462278435,4.776228084794289e+20,5.456854318519642e+18,4.917387471285286e+19,3.1102813510418e+20,4.551557754893193e+18,673.0000000000006
52.54179068057925,4.778008455808356e+20,5.458885961278705e+18,4.919098296024853e+19,3.111453469793874e+20,4.5498621428007316e+18,673.0000000000006
52.58874694254022,4.78014394686896e+20,5.46132858140522e+18,4.921358641484095e+19,3.1128373224167506e+20,4.547830132155533e+18,673.0000000000006
52.62787716084103,4.7819228608830675e+20,5.46336418705759e+18,4.923211031947352e+19,3.1139929750348064e+20,4.5461386780173706e+18,673.0000000000006
52.674833422802,4.784056605881459e+20,5.465796936480411e+18,4.9252785021938565e+19,3.115396492851864e+20,4.544111645911439e+18,673.0000000000006
52.713963641102815,4.785834066464165e+20,5.467833403463126e+18,4.927247144479304e+19,3.1165388815972395e+20,4.542424332939689e+18,673.0000000000006
52.74657215635349,4.787314825535152e+20,5.469528927837597e+18,4.9287949290503406e+19,3.117500018701608e+20,4.5410195426740756e+18,673.0000000000006
52.7857023746543,4.7890910775166756e+20,5.471555471453959e+18,4.930512504272433e+19,3.118668440594047e+20,4.5393356685191183e+18,673.0000000000006
52.81831088990497,4.790570830353053e+20,5.473251608065855e+18,4.932160469226628e+19,3.11961842174046e+20,4.537933739572165e+18,673.0000000000006
52.84548465261387,4.79180364049757e+20,5.474667591356772e+18,4.933543437431815e+19,3.120408243431643e+20,4.5367663667466854e+18,673.0000000000006
52.87809316786454,4.793282556298002e+20,5.476358206792112e+18,4.934975385762854e+19,3.1213801771015746e+20,4.535366815273877e+18,673.0000000000006
52.917223386165354,4.795056598810336e+20,5.478383630550614e+18,4.936726205758644e+19,3.1225433060565366e+20,4.533689216260071e+18,673.0000000000006
